0.1 -0.0116283 0.367206
0.2 -0.000681382 0.194229
0.3 0.00105772 0.136432
0.4 0.00165869 0.105844
0.5 0.00270166 0.0883909
0.6 0.000767591 0.0773548
0.7 0.000369468 0.0680293
0.8 0.000416538 0.0618196
0.9 -0.00420654 0.0442558
1 0.000542122 0.0527125
1.1 0.000644758 0.0493355
1.2 0.000362243 0.0448152
1.3 0.000475935 0.0436472
1.4 -2.55786e-05 0.0412137
1.5 -0.000888615 0.0395473
1.6 0.0006074 0.0374925
1.7 -0.000627843 0.0356858
1.8 0.00053549 0.0345518
1.9 -0.000406264 0.0332478
2 -0.000347655 0.0319957
2.1 -0.000544727 0.0308453
2.2 -0.000157346 0.0299715
2.3 -2.59518e-06 0.0290151
2.4 -0.000150037 0.0280058
2.5 -0.000375606 0.0275315
2.6 -0.000347387 0.0264885
2.7 -0.000277048 0.025881
2.8 -0.000223456 0.0251751
2.9 1.74934e-05 0.0245176
3 -1.39262e-05 0.0239346
3.1 -0.000104285 0.0234768
3.2 -3.91675e-05 0.0228292
3.3 -0.000140768 0.0224243
3.4 8.7477e-05 0.0220359
3.5 -0.000370035 0.0216185
3.6 0.000163576 0.0211458
3.7 -6.72107e-05 0.0208989
3.8 -6.67513e-05 0.0203871
3.9 -0.000162215 0.0201374
