0.1 0.000348151 0.0312186
0.4 0.000330744 0.0194731
0.7 0.000105156 0.0186036
1 -8.95243e-05 0.0191382
1.3 0.000120132 0.019483
1.6 -0.000273547 0.0203526
1.9 4.50238e-05 0.0204076
2.2 -0.000157346 0.0203785
2.5 1.35284e-05 0.0202124
2.8 -9.87615e-05 0.0198578
3.1 -7.92568e-05 0.0196742
3.4 0.000209769 0.0191155
3.7 -5.43062e-05 0.0186626
4 -4.52592e-05 0.0181927
4.3 0.000160543 0.0178588
4.6 0.000290415 0.017262
4.9 -0.000146366 0.0170001
5.2 6.77168e-05 0.0165425
5.5 0.000129133 0.0161008
5.8 3.58441e-05 0.015881
6.1 8.74046e-05 0.0153883
