-1.5 -0.00213023 0.0271134
-1.45 -0.0021077 0.0297146
-1.4 -0.00195683 0.0322672
-1.35 -0.000885641 0.0342452
-1.3 0.000628588 0.0361386
-1.25 0.00333351 0.0376263
-1.2 0.00637995 0.0384727
-1.15 0.00890869 0.0381065
-1.1 0.0110988 0.0367127
-1.05 0.0136397 0.0349225
-1 0.0150219 0.0323806
-0.95 0.0149816 0.0302591
-0.9 0.0149279 0.0271619
-0.85 0.0141327 0.0244144
-0.8 0.0101498 0.0175415
-0.75 0.00859509 0.0190059
-0.7 0.00648269 0.0189126
-0.65 0.0054389 0.0196264
-0.6 0.00345614 0.020203
-0.55 0.00116514 0.0203977
-0.5 -0.000216885 0.0211323
-0.45 -0.00249486 0.0222077
-0.4 -0.00387507 0.02419
-0.35 -0.00552938 0.0259201
-0.3 -0.00665384 0.0276052
-0.25 -0.00715126 0.0298158
-0.2 -0.00736897 0.0318808
-0.15 -0.00625291 0.0341523
-0.1 -0.00388163 0.0358497
-0.05 -0.00246171 0.037213
7.63278e-16 -0.00035872 0.0377396
0.05 0.00224608 0.0374635
0.1 0.00421251 0.0358825
0.15 0.0055877 0.0343438
0.2 0.00691092 0.0323652
0.25 0.00704204 0.029665
0.3 0.00691014 0.0277244
0.35 0.00524434 0.0255916
0.4 0.00433875 0.0238469
0.45 0.00249849 0.022273
0.5 0.000317725 0.0212482
0.55 -0.00140722 0.0204506
0.6 -0.00342717 0.0202096
0.65 -0.0050207 0.0195837
0.7 -0.00716327 0.0190725
0.75 -0.00944748 0.0207149
0.8 -0.0110015 0.0207608
0.85 -0.0141703 0.0247403
0.9 -0.0149313 0.0275587
0.95 -0.0153175 0.0298889
1 -0.0145804 0.03284
1.05 -0.0132363 0.0350736
1.1 -0.0108494 0.0369487
1.15 -0.00872822 0.037874
1.2 -0.00582932 0.0381417
1.25 -0.00390303 0.0377414
1.3 -0.00176954 0.0368524
1.35 0.000445948 0.0344238
1.4 0.00164682 0.0324946
1.45 0.00254209 0.0296326
1.5 0.00155281 0.0285554
1.55 0.000546781 0.0254535
