-1.5 0.77109 0.0277861
-1.45 0.772327 0.028575
-1.4 0.773797 0.034888
-1.35 0.772933 0.0350235
-1.3 0.771611 0.0385997
-1.25 0.76832 0.0424416
-1.2 0.763599 0.0497686
-1.15 0.758607 0.0512628
-1.1 0.752173 0.0521615
-1.05 0.745128 0.0533617
-1 0.738417 0.052539
-0.95 0.733433 0.0527078
-0.9 0.727517 0.0484688
-0.85 0.723503 0.0455598
-0.8 0.721671 0.0352347
-0.75 0.721476 0.0384
-0.7 0.720628 0.038194
-0.65 0.719427 0.0401549
-0.6 0.7207 0.0425359
-0.55 0.722229 0.0415294
-0.5 0.722427 0.042369
-0.45 0.725334 0.0440679
-0.4 0.72839 0.0469065
-0.35 0.732322 0.0474771
-0.3 0.735236 0.0496289
-0.25 0.739381 0.0497655
-0.2 0.7435 0.0500849
-0.15 0.746675 0.0519558
-0.1 0.748963 0.0522252
-0.05 0.75229 0.0518103
7.63278e-16 0.752725 0.0520367
0.05 0.752521 0.0523576
0.1 0.749512 0.0511315
0.15 0.746799 0.0512805
0.2 0.744056 0.0509883
0.25 0.738897 0.0493067
0.3 0.735939 0.0496021
0.35 0.730759 0.0483112
0.4 0.728814 0.0458707
0.45 0.725308 0.044088
0.5 0.722762 0.0434039
0.55 0.721574 0.0418491
0.6 0.720891 0.0414979
0.65 0.720498 0.0399234
0.7 0.720233 0.0386162
0.75 0.720877 0.0416409
0.8 0.722241 0.0404359
0.85 0.724095 0.0467788
0.9 0.728201 0.0500172
0.95 0.732982 0.0514698
1 0.739115 0.0536639
1.05 0.745813 0.0538318
1.1 0.752535 0.0527288
1.15 0.758382 0.0505744
1.2 0.764283 0.0472372
1.25 0.767825 0.0440412
1.3 0.771064 0.0407141
1.35 0.77254 0.0360316
1.4 0.773456 0.0328786
1.45 0.772918 0.0292041
1.5 0.771422 0.0418907
1.55 0.768889 0.0264261
