0.1 2.18292 0.991811
0.2 1.2484 0.485331
0.3 0.953752 0.32852
0.4 0.811588 0.24865
0.5 0.7485 0.198246
0.6 0.716741 0.168518
0.7 0.696472 0.143779
0.8 0.691262 0.128196
0.9 0.694639 0.0874532
1 0.698698 0.098089
1.1 0.7061 0.0887053
1.2 0.71356 0.0765274
1.3 0.723567 0.0706106
1.4 0.732809 0.063387
1.5 0.743605 0.0577866
1.6 0.752356 0.0514369
1.7 0.76121 0.0464759
1.8 0.770756 0.0431176
1.9 0.779301 0.0391056
2 0.787569 0.0358443
2.1 0.795276 0.0324904
2.2 0.802958 0.0299207
2.3 0.809883 0.0278806
2.4 0.816282 0.0252672
2.5 0.823046 0.0243072
2.6 0.828341 0.0221577
2.7 0.834079 0.0206129
2.8 0.839339 0.0193433
2.9 0.844121 0.0183861
3 0.848788 0.0174379
3.1 0.853374 0.0165522
3.2 0.857309 0.015854
3.3 0.86143 0.0151482
3.4 0.865264 0.0147934
3.5 0.868866 0.0141978
3.6 0.872215 0.0134477
3.7 0.875635 0.0132475
3.8 0.878577 0.0123285
3.9 0.881599 0.0123429
