0.1 9.94718e-06 0.0812245
0.6 1.65786e-06 0.0135374
1.1 0.000117558 0.0111106
1.6 -0.000188997 0.0215204
2.1 0.000375151 0.0261786
2.6 -1.83641e-05 0.0248748
3.1 -7.09137e-05 0.0226505
3.6 0.000317758 0.0207938
4.1 0.000207678 0.0193198
4.6 -0.000170616 0.0180952
5.1 -2.26251e-05 0.0170674
5.6 -1.50981e-05 0.0161841
6.1 -0.000117409 0.0156843
