0.1 0.0116979 0.390162
0.2 -0.00412311 0.200793
0.3 0.00420765 0.140043
0.4 0.00120112 0.109215
0.5 -0.000137269 0.0911513
0.6 0.00110082 0.0788701
0.7 0.000848354 0.0700004
0.8 0.000542122 0.0629448
0.9 -0.00105772 0.0580065
1 0.000238732 0.0532936
1.1 0.00032464 0.0500245
1.2 0.000188168 0.0455509
1.3 0.000883769 0.0442628
1.4 0.00036023 0.0417886
1.5 0.000338867 0.0396555
1.6 -0.000235624 0.0380622
1.7 -0.000136335 0.0361787
1.8 0.000193416 0.0349808
1.9 0.000249203 0.0337205
2 -0.000290955 0.032377
2.1 -0.00030552 0.0313721
2.2 4.06926e-05 0.0299558
2.3 -0.00039832 0.0289837
2.4 -4.43478e-05 0.0282022
2.5 -0.000134088 0.0275731
2.6 0.000306067 0.0266934
2.7 0.000309468 0.0258518
2.8 0.000197523 0.0252317
2.9 2.05805e-05 0.0247529
3 0.000283826 0.0239864
