0.1 -0.00356109 0.365641
0.2 0.000193969 0.195653
0.3 -6.29988e-05 0.134539
0.4 -0.000213864 0.105573
0.5 0.00101859 0.0886029
0.6 0.000467518 0.0771381
0.7 -0.00927506 0.0388734
0.8 -0.00816541 0.0383306
0.9 0.00100467 0.0569957
1 -0.000938019 0.0506447
1.1 -0.00034996 0.0483426
1.2 -0.00100467 0.0462055
1.3 -0.000146148 0.0436307
1.4 0.000510859 0.0412264
1.5 -0.000244037 0.0394595
1.6 0.000222568 0.0374123
1.7 0.000311874 0.0363385
1.8 0.000819537 0.0344552
1.9 -0.000293703 0.0333327
2 0.000107927 0.0321833
2.1 -0.000193733 0.0309662
2.2 0.000122531 0.0299935
2.3 -0.000130178 0.0292753
2.4 0.00012807 0.0281173
2.5 -0.000597627 0.0273217
2.6 -0.000180962 0.0264859
2.7 7.07352e-05 0.0258722
2.8 -0.000320442 0.0251604
2.9 -0.00016087 0.0244111
3 0.000258958 0.0238858
3.1 0.000143753 0.0231393
3.2 -0.000339759 0.0231352
3.3 -3.31573e-05 0.0224824
3.4 -0.000142771 0.0222407
3.5 0.000381972 0.0214286
3.6 9.00764e-05 0.0212916
3.7 -0.00033444 0.0207662
3.8 -2.69621e-05 0.0204969
3.9 4.18292e-05 0.0203364
4 -9.62386e-05 0.0199698
