0.1 0.00031831 0.0284145
0.2 -5.47095e-05 0.00995995
0.3 0 0
0.4 0 0
0.5 0 0
0.6 0 0
0.7 0 0
0.8 0 0
0.9 0 0
1 0 0
1.1 1.44686e-05 0.00144686
1.2 1.32629e-05 0.00132629
1.3 0 0.00173147
1.4 1.13682e-05 0.00254211
1.5 1.06103e-05 0.00280734
1.6 3.97887e-05 0.00372187
1.7 -9.36206e-06 0.0048649
1.8 -1.76839e-05 0.00515592
1.9 0.000125649 0.00664785
2 -9.5493e-05 0.0070278
2.1 0 0.00757919
2.2 2.89373e-05 0.00926487
2.3 0.000124556 0.00891509
2.4 9.28404e-05 0.0101875
2.5 0.000210085 0.0112975
2.6 7.95774e-05 0.0118858
2.7 -0.00015326 0.012308
2.8 5.68411e-05 0.0125313
2.9 0.000181107 0.013296
3 0.000100798 0.0141861
3.1 8.72785e-05 0.0143482
3.2 8.4551e-05 0.0144923
3.3 0.000106103 0.0152669
3.4 0.00040725 0.0150548
3.5 6.36619e-05 0.015448
3.6 2.21048e-05 0.01565
3.7 -0.000292501 0.0157558
3.8 -0.000356005 0.0157628
3.9 -0.000106103 0.0163241
4 9.1514e-05 0.0162263
