0.1 2.18223 1.00149
0.2 1.25694 0.485534
0.3 0.943566 0.325679
0.4 0.812955 0.244099
0.5 0.748476 0.19995
0.6 0.715395 0.168449
0.7 0.717545 0.0808458
0.8 0.701932 0.0780089
0.9 0.694645 0.110553
1 0.696494 0.0940502
1.1 0.703989 0.0869057
1.2 0.713821 0.079178
1.3 0.723649 0.0701967
1.4 0.732532 0.063601
1.5 0.743335 0.0579234
1.6 0.752192 0.0518632
1.7 0.762801 0.0480145
1.8 0.770261 0.042996
1.9 0.779687 0.0386716
2 0.787889 0.0362131
2.1 0.795574 0.0325255
2.2 0.803016 0.0298671
2.3 0.810408 0.0285842
2.4 0.816511 0.0252148
2.5 0.822751 0.0237847
2.6 0.828439 0.0219232
2.7 0.834107 0.0204585
2.8 0.839197 0.0193944
2.9 0.843984 0.0181559
3 0.848707 0.0172325
3.1 0.852851 0.0164093
3.2 0.857737 0.0163182
3.3 0.861558 0.0146829
3.4 0.865514 0.0147456
3.5 0.868698 0.0134008
3.6 0.872398 0.0139457
3.7 0.875516 0.0130672
3.8 0.878732 0.0126018
3.9 0.881802 0.0129066
4 0.884608 0.0121778
